has_url,lang,UC(X),GT
yes,en,0.5641932568850273,True
no,en,0.7809246703195111,True
yes,en,0.3833325384973417,False
no,es,0.881078768176666,False
no,en,0.36054728401372516,False
no,en,0.955920663395001,False
no,en,0.8154323709308393,True
no,en,0.32859558185108145,False
yes,es,0.9602735730105123,True
no,en,0.883541354510905,True
yes,en,0.9341713921076281,True
no,en,0.7099885490981279,False
no,en,0.9799029660064131,False
no,es,0.2428658313220875,False
yes,en,0.1379503315285523,True
yes,en,0.24019532433676086,True
yes,en,0.5568279328182643,True
yes,es,0.5620620876555249,True
no,es,0.20207790103547607,False
no,en,0.3073259340210707,True
no,es,0.7945402547024113,False
yes,es,0.7892844212557458,False
no,es,0.8982206291413011,True
no,en,0.4867797300899945,False
yes,en,0.9637226387954977,True
no,es,0.9863507596036789,False
yes,es,0.8918015291934211,True
yes,en,0.741216753961376,True
yes,en,0.8681134432066208,True
no,es,0.939884985949466,False
no,es,0.7951690680644123,False
no,es,0.9215255787691481,True
no,es,0.811460071042541,True
yes,en,0.24956061733972154,True
yes,en,0.8030719361130352,True
no,es,0.9452132161381714,False
yes,en,0.8069849657993827,False
no,es,0.23081417835853568,True
yes,en,0.6909990011115316,False
yes,en,0.8843643831138172,False
no,en,0.725396998781579,False
yes,en,0.8776739644541365,True
no,es,0.7721954591672364,True
no,es,0.9458603444050894,False
yes,en,0.84227767702879,False
yes,es,0.3160749165451383,False
yes,es,0.9316519186503,True
no,es,0.9231046520417528,True
no,en,0.73202250595118,False
no,es,0.8295048284627532,False
no,es,0.39822383469501715,True
yes,en,0.9057903638388404,False
yes,es,0.8607872733824167,False
no,es,0.8585114756901325,False
no,en,0.47282503840456264,True
no,en,0.29665061115708286,False
no,es,0.6010504966421577,False
yes,en,0.571353167162224,True
yes,en,0.6844117205713879,True
no,es,0.39344617272578075,False
yes,es,0.6282648754765229,False
yes,es,0.8216160143750051,True
no,es,0.7705741933744473,False
no,es,0.8559702276564068,True
no,es,0.7449462953496816,False
no,en,0.2044653999307211,True
yes,es,0.9871258375694091,False
yes,en,0.18093500611111044,True
no,es,0.9918866927658346,False
yes,en,0.8798756725709426,False
yes,es,0.935655708184665,False
no,es,0.9160930267372056,True
no,en,0.4941772018498354,False
no,es,0.6163533765652404,False
no,es,0.9475685651679402,False
yes,en,0.3549203841253835,True
no,es,0.8486683622448827,False
yes,es,0.5933624670989188,False
yes,es,0.5328566656115004,True
no,es,0.806987736369017,False
no,es,0.3445425963894871,True
no,en,0.7321054669418141,False
no,en,0.8060288217253357,True
no,en,0.8853156368094501,False
yes,es,0.6740034592225552,False
no,en,0.8792796411593135,True
yes,es,0.8934317374007601,True
yes,es,0.5974053860203069,True
yes,es,0.6666219307957567,False
no,es,0.4581558227220081,False
no,es,0.34279626660899193,True
yes,en,0.8669549092367164,True
no,es,0.9109868301260136,True
yes,es,0.8244849166825311,True
yes,en,0.6435274863654667,True
yes,en,0.7692822942786499,True
no,en,0.33404671247929635,True
no,en,0.7154109202740284,True
yes,en,0.733657560973092,True
no,es,0.9708847655970209,False
yes,es,0.7176091853251713,True
no,es,0.66207271311023,False
no,es,0.4533228766075112,False
no,en,0.45569677391060337,True
yes,en,0.6101293028302425,True
no,es,0.8477130521109207,True
no,en,0.6988959285192404,False
no,en,0.4800494683578249,False
no,es,0.3787232932661936,True
no,es,0.8797095569119474,False
no,es,0.4464085448088163,False
yes,es,0.30656809169430543,True
no,en,0.77305778899648,False
no,en,0.4407667134191696,True
no,en,0.2835621087759406,False
no,es,0.9128933724172191,True
yes,en,0.8534096386732423,False
no,es,0.6788996241619816,True
yes,en,0.9117592147520356,False
no,es,0.6122233806412913,False
no,en,0.745148803468904,False
no,en,0.47517896883656796,False
yes,en,0.860951392438087,False
no,es,0.2243862732962052,True
yes,es,0.7718154407779885,True
no,en,0.8127816580713715,False
no,en,0.5096701804116163,True
no,en,0.40485030917950193,False
no,es,0.8902713794188785,False
no,es,0.5005620585742191,True
no,en,0.7998294642459968,True
no,en,0.7328576479467416,True
yes,en,0.9283523272036865,True
yes,es,0.2714482529250675,False
no,en,0.45735705596747284,True
yes,es,0.8238795603290617,False
yes,es,0.8787018251141809,False
yes,en,0.683244442967616,False
no,es,0.8627083648930414,False
no,es,0.7693986836518233,True
no,es,0.8329262099589878,True
yes,en,0.4798678233227326,True
no,es,0.8397091775249611,True
no,es,0.9773946558185701,False
yes,es,0.7691962985352352,True
yes,es,0.5245925597036217,False
no,es,0.6522655825110625,False
no,en,0.3968745387623211,True
no,es,0.7688162624193753,True
yes,es,0.4730623800625385,True
yes,es,0.9431920145122713,True
yes,es,0.3504402386859417,True
no,en,0.7950030294519034,False
no,es,0.4060850191362474,False
no,es,0.7847483875952799,False
yes,es,0.5735331537120146,False
yes,en,0.3139915579748815,True
no,en,0.6714198514455609,False
yes,es,0.6912217132741931,True
no,es,0.12946938669276187,True
no,en,0.8963565189061853,True
no,en,0.8219034789460528,True
no,es,0.8896879932287286,True
no,es,0.8940778115728963,False
no,en,0.784977170331993,True
no,es,0.6897993774945557,False
no,en,0.7901602476424896,False
yes,es,0.9241883329164702,False
yes,es,0.6982120018150231,False
yes,en,0.9480965440721508,False
yes,es,0.7163665877789089,False
no,en,0.7092151199949388,False
yes,es,0.2088335649456975,True
yes,es,0.02540851121977461,True
yes,en,0.8277571901006254,False
no,es,0.4993294521818566,False
yes,en,0.7531351122099018,True
yes,es,0.44526956785264965,True
no,en,0.6949158513797312,True
yes,es,0.4654445713997313,True
yes,es,0.5738814957303973,False
no,es,0.42949606584955513,True
yes,es,0.26719586938662687,True
yes,es,0.7108258027279712,False
yes,es,0.19839213758467877,True
no,en,0.7456828662109365,True
no,es,0.9174166723917304,False
no,en,0.5102952802072258,False
no,es,0.14853863653638266,True
no,es,0.7560821186247569,True
no,en,0.8946535122538095,False
no,en,0.3965675511558561,True
no,en,0.35359328757047503,False
no,en,0.9612575453347894,True
yes,es,0.428221297272523,False
no,en,0.6518950833922259,False
yes,es,0.35091516616832086,False
no,es,0.7424589967105827,True
yes,es,0.778789899812155,True
no,es,0.7783618830501501,True
yes,en,0.648524319427522,True
yes,en,0.5700008798844374,False
yes,en,0.3761417970016332,False
no,en,0.9653085917151626,False
no,es,0.7701654181389361,False
yes,es,0.885907673509065,True
no,es,0.9657486954947578,False
no,en,0.9476684177315884,False
yes,es,0.3569679758323435,False
no,en,0.9113237947563646,False
no,en,0.9790090163080611,True
yes,en,0.7108871093428472,False
yes,en,0.2913171407926637,True
no,es,0.4371416552988045,True
no,en,0.8882692664055626,True
yes,en,0.596956515168813,False
yes,en,0.8540561047971301,True
yes,es,0.45216773990683523,False
yes,es,0.9082578006215397,True
yes,es,0.875333959146694,True
no,en,0.5193127380479492,False
no,es,0.3422942923199636,False
no,es,0.7648911734590597,False
no,es,0.041971041598052095,True
no,es,0.6983716409461284,True
no,en,0.43194104209310935,True
yes,en,0.8903077479870816,False
no,en,0.8033136914991511,False
no,en,0.43841957577228985,True
no,es,0.7578629093632485,False
yes,en,0.5119577122449337,True
yes,en,0.6616064828788192,False
no,es,0.2851560290531502,True
no,es,0.9468637272230247,True
no,es,0.4526934281081977,False
yes,es,0.7225514892842656,False
no,en,0.07602053126505898,True
yes,es,0.7946861635012761,False
yes,en,0.8159928494415752,True
yes,es,0.6713605680649614,False
yes,es,0.4947969651738846,False
yes,es,0.9192921546713737,False
yes,en,0.8566666491541662,True
no,en,0.7361421464612632,False
no,en,0.6953649010478726,True
yes,es,0.9690580743112602,False
no,en,0.6013000984280455,False
yes,es,0.6847306203195158,False
no,es,0.4375272777302835,True
no,en,0.34899432513085066,False
no,es,0.3601772212968396,False
no,es,0.9062340579106257,True
no,en,0.8453260387643992,False
yes,es,0.3815891540383254,True
yes,en,0.9041485730760072,True
yes,es,0.9270275772071982,True
no,es,0.16833753399272902,False
yes,en,0.40312284358046235,False
no,en,0.242907317180196,True
yes,es,0.6257653531856336,False
no,en,0.8965118088460265,False
yes,es,0.7594313507442855,False
no,en,0.26280477590596213,True
yes,en,0.8118891768681954,False
yes,es,0.40445872545037354,True
no,en,0.7848645962978201,True
no,es,0.605364127572923,False
yes,es,0.3791973217598104,True
no,es,0.6689170138741188,True
yes,es,0.2842640317204853,False
yes,en,0.08526043964641494,False
yes,es,0.22715563487783388,False
no,en,0.9335502471717153,True
no,en,0.9584613032868455,True
yes,es,0.871531793868835,False
no,es,0.7732088466356333,True
no,es,0.9158387611554273,False
no,en,0.8558591018802828,False
no,es,0.9201142973263016,True
yes,es,0.9263690692344921,True
no,en,0.6368781499195574,False
no,en,0.3634026972777073,True
yes,es,0.3660269329988415,True
yes,es,0.6725701922801178,False
no,en,0.4503617128698859,False
yes,en,0.858171573207669,False
yes,es,0.3905615974289528,False
yes,en,0.9674492023400343,False
yes,en,0.3340830981914373,True
yes,es,0.9044015753666821,True
no,es,0.7517329700299796,True
yes,en,0.8914892154169077,False
yes,es,0.6204818344594452,True
yes,es,0.6413488383949789,True
no,en,0.9908029710237192,False
no,es,0.1329697525469838,True
yes,en,0.8930206923179328,False
no,en,0.7574454019067666,True
no,en,0.49534058482227317,False
no,en,0.46444344641515595,True
yes,en,0.6809017342598015,True
yes,es,0.6281700800308084,True
no,es,0.21286623422273354,True
no,es,0.793775071096476,False
no,en,0.4205970923877238,False
yes,en,0.49896400969778276,True
yes,es,0.74289950476862,False
yes,es,0.4019502153250335,True
yes,en,0.8747528984819939,False
no,en,0.7107146460944277,True
no,en,0.9001510445801902,True
yes,es,0.695722831330502,False
yes,es,0.6557335853071671,False
yes,es,0.2606946871327688,False
yes,en,0.39188940761913016,False
yes,en,0.7462135783814801,False
no,es,0.8914537757936294,True
yes,en,0.6399561305355691,False
no,es,0.5647377132726314,True
no,en,0.3476813170995737,False
no,en,0.4243511021669475,True
no,en,0.5797609424039856,False
yes,es,0.9266719577437207,False
no,es,0.22027655577988636,True
yes,en,0.282284677693547,False
no,en,0.66008896265074,False
no,en,0.43604056573709254,False
yes,en,0.968007312100788,False
yes,en,0.3743554126396974,False
no,en,0.7860770058282506,False
no,es,0.8535210502796853,True
no,es,0.711954313735623,False
yes,en,0.5856870557180849,False
no,en,0.13605107810504882,True
yes,en,0.3787930854976743,True
yes,es,0.8644261369226564,False
no,es,0.5889677161764437,False
no,en,0.8449227191106085,True
no,en,0.7654584197662969,True
yes,en,0.880082327530897,False
yes,es,0.8584311067856325,True
yes,es,0.8821241903495043,False
yes,es,0.03372540506169219,False
yes,es,0.7995233034777368,False
no,es,0.7595564311014237,False
yes,es,0.9462998266155015,True
no,es,0.49149224913495115,True
no,es,0.3115331038164601,True
yes,es,0.48600643569022045,True
no,es,0.5635790195822039,False
no,en,0.4483251540289788,False
no,es,0.8551496276865914,False
yes,es,0.5166658133681439,True
yes,en,0.8527886103469406,False
yes,es,0.44404054327366177,False
no,es,0.5670923453312416,False
no,es,0.6872894821453394,True
no,es,0.7231264037562996,False
no,es,0.8765566325879934,True
no,es,0.7709038560253891,False
yes,en,0.8951338451769739,False
yes,es,0.8227759616557107,False
no,en,0.3756178220495245,True
yes,es,0.8442552926993502,True
no,es,0.5487339018872364,True
no,en,0.9824440427434885,False
yes,es,0.21294423586278935,False
no,en,0.33469941319846297,True
no,es,0.5651382017419365,True
yes,en,0.4592786671226459,False
no,en,0.8591275447403273,True
yes,en,0.4444040452885776,False
no,en,0.40339938488529986,False
no,es,0.9059790614132129,True
yes,es,0.9014641826216416,True
yes,es,0.5392177601657019,True
yes,en,0.8694292983849622,True
no,en,0.28871391691075166,False
yes,es,0.8466409088740716,False
yes,en,0.20450443348773695,True
no,es,0.2806580408657318,False
no,en,0.6998781056405262,False
no,en,0.8577689180060988,False
no,es,0.4271268822624474,False
yes,en,0.49633433746019295,False
yes,es,0.5279232154429165,False
yes,es,0.4031740736261407,False
no,es,0.26804437341266824,True
yes,es,0.3118101654475243,False
no,en,0.5669587150289331,False
yes,es,0.6445197728492913,False
yes,en,0.8695889867508315,True
no,es,0.8552042298758642,False
yes,en,0.863357982881366,False
no,es,0.7842254635285821,True
no,en,0.789589974498484,True
no,es,0.2672105663283743,True
yes,en,0.10644899757099031,False
yes,en,0.7850032445744226,False
yes,es,0.889946967183637,False
no,en,0.8742690722338752,True
no,es,0.7126030684090328,False
no,es,0.27974928125211873,False
no,en,0.750718480642546,True
no,es,0.807409258207868,False
yes,es,0.6862051716100277,True
yes,es,0.9150036128879111,True
yes,es,0.24273047525153377,False
yes,en,0.4017272511026973,False
yes,es,0.28580559270713657,False
no,en,0.7615827966545583,False
yes,es,0.7983497787891821,True
no,es,0.4908518511249166,False
no,en,0.8851453637966438,False
no,es,0.7994652036324119,False
no,es,0.8875522460770002,False
yes,es,0.8425156530279105,True
no,es,0.34582705558663807,True
yes,es,0.33775872156482817,False
yes,es,0.9165502048484861,False
yes,es,0.1865423625367857,True
no,es,0.7716097890823413,True
no,es,0.8379626034859698,True
yes,es,0.8934241829664727,True
no,en,0.0817665870369253,True
yes,es,0.7053340280079224,False
yes,en,0.598183494895664,True
no,en,0.3135959730783923,True
yes,es,0.8235181852990431,False
no,es,0.723811982468101,True
no,es,0.7903343979704185,True
yes,es,0.4979030506968768,True
yes,en,0.8960641136117202,False
yes,es,0.28636436987840663,True
no,en,0.8291076863629608,False
no,en,0.7271827706651885,True
yes,en,0.5573754988938897,False
yes,en,0.31649185235486166,True
yes,en,0.42343444971443944,False
yes,es,0.3932089744814979,True
yes,es,0.433207324219178,True
yes,es,0.9489456171336863,True
yes,es,0.4718958913094613,False
yes,es,0.49336699052867583,True
no,en,0.5441278489170457,True
yes,en,0.2923354352488857,False
no,es,0.7332569703365931,False
yes,es,0.8051629299447417,False
no,en,0.7312717621718062,True
no,en,0.8545921890736514,True
yes,en,0.7314809975185632,True
no,es,0.9598306817201812,False
no,en,0.5773020258963398,False
no,es,0.6816682373518177,False
yes,en,0.3473448813335164,False
yes,es,0.6494768854028528,False
yes,en,0.6136021222245174,False
yes,en,0.7940527721339232,True
yes,en,0.522451553508877,True
no,en,0.8570946558845125,True
no,en,0.49700928415896917,True
yes,es,0.6928975635629088,False
no,es,0.8294362885765129,False
no,es,0.7546197790344666,False
no,en,0.8969242750916558,True
yes,es,0.1398055271171752,False
yes,en,0.7900806664295089,False
no,en,0.07605143548916506,False
yes,es,0.7390372721192321,False
no,en,0.7735191681939096,False
no,es,0.6935314235268785,False
yes,en,0.8419849264812947,True
no,es,0.9117973951516162,False
yes,es,0.7826527823126631,False
yes,es,0.829506365970326,False
no,es,0.8476680056432446,False
yes,en,0.6176331119032661,True
yes,en,0.21259520364156684,False
no,es,0.686758373703387,False
no,es,0.3586371471348312,False
yes,es,0.5568216341701857,False
yes,en,0.924056477333572,False
no,en,0.21211005620433943,True
no,es,0.15783141770418083,False
no,en,0.5956184608382066,False
yes,en,0.8003535727092475,False
no,en,0.5620126910435751,True
no,en,0.24898497619928944,False
yes,en,0.7759435260355656,True
yes,en,0.5551737121688479,False
no,en,0.887996149463488,False
yes,en,0.7100597788940405,True
yes,es,0.5170629914425287,False
no,es,0.578663383752695,True
no,es,0.7619124372074982,False
yes,en,0.4083048960481388,False
yes,en,0.6415712622000543,False
yes,es,0.9453149095822422,True
no,en,0.602338058317747,True
no,en,0.9776282413211295,False
yes,en,0.9230867332799269,False
yes,en,0.6054337869847634,False
no,en,0.5428697338705946,True
yes,en,0.16700350438676437,True
no,es,0.9623655126735696,True
no,en,0.30354035866161994,True
yes,en,0.9049021148197854,False
no,en,0.7130860492629362,True
no,es,0.6583007524023742,False
no,en,0.8813400234137526,True
no,es,0.7140342609576753,False
yes,es,0.8483751055735796,True
no,es,0.2909309875933153,False
yes,es,0.8198032157170415,True
no,es,0.6811927675863327,True
no,en,0.9188598089179899,True
yes,en,0.5980386349086007,False
no,en,0.5323768206417179,True
yes,es,0.30514001017020553,False
yes,en,0.7742046671401327,False
yes,en,0.9062108463327109,True
yes,es,0.3683022951408792,True
no,en,0.5541003312267928,False
yes,es,0.344133884111842,True
yes,en,0.5764984017727597,False
yes,en,0.3733156774078118,False
yes,es,0.7053344529160507,False
yes,en,0.4551859202994892,True
yes,en,0.8060172017324738,False
yes,en,0.7484048683063848,False
no,es,0.5007170273054699,True
no,es,0.8300586669330821,False
no,es,0.8809302676920335,True
yes,es,0.27377465030758885,True
yes,en,0.6287849803331977,True
yes,es,0.22686287744260758,True
yes,es,0.22337643070852875,True
no,es,0.18822232863052124,True
no,es,0.31607191324454353,False
yes,es,0.7602013129822738,False
no,es,0.7755499814957619,False
yes,en,0.705418166804186,False
no,en,0.8461135388600394,False
no,en,0.6744835039790411,False
yes,es,0.8182170450651549,False
yes,en,0.7205989233496538,True
yes,en,0.7555910947379938,True
yes,en,0.8900608142610436,True
yes,en,0.5972853056606224,False
no,es,0.9633210864491962,True
yes,en,0.3557059704385976,False
yes,es,0.7098208186441989,False
yes,es,0.8908037120503107,True
no,es,0.9068139309612032,True
no,en,0.31276630068685235,False
yes,es,0.4241853863928769,False
yes,en,0.03221278581795293,False
yes,es,0.4147148569953977,False
no,es,0.8920947345754757,True
yes,es,0.8742288695039425,False
yes,en,0.8981965193578676,True
no,es,0.8695998460778136,True
yes,en,0.3470103844676327,True
no,en,0.8994344544161843,False
no,es,0.9326210252085594,False
no,en,0.8098924687769077,True
yes,en,0.19830706577465637,True
no,en,0.38412618129321713,True
yes,es,0.7450637684537544,True
no,en,0.1510823310556108,False
no,en,0.8614090759732873,True
yes,en,0.9579717862989512,True
no,en,0.4587201365707233,True
yes,es,0.9046599704084556,False
yes,es,0.39397249303555243,False
yes,en,0.8891476019733485,False
yes,es,0.7357857644269499,True
yes,es,0.8711788297529812,False
yes,en,0.8577331961084249,False
no,es,0.604950271403952,True
no,en,0.31015429746366063,False
no,es,0.6811291597419923,True
no,es,0.8758274435426626,True
no,es,0.37962820167015315,False
yes,en,0.8667173559316332,False
yes,en,0.11820507005656711,False
yes,en,0.9350278123804152,False
yes,en,0.1907462543257875,False
no,en,0.8346488512677595,False
no,es,0.9133683821391808,True
no,es,0.5966671585331375,True
yes,es,0.9078261276124959,False
no,en,0.08417304887563615,True
no,es,0.9708278077175901,True
yes,es,0.5042629398481059,False
no,es,0.8224251553972862,False
no,en,0.6594252961689481,False
yes,es,0.28655179057495933,False
yes,en,0.6378387463345714,True
no,es,0.7117876203917177,False
no,en,0.06154221882866007,False
no,es,0.4930070851205932,False
yes,es,0.7527840047357678,False
no,en,0.45921662063510593,False
no,es,0.45853464585654924,True
yes,es,0.7196255439572101,False
yes,es,0.734079703772451,True
no,es,0.826318815817716,True
yes,en,0.562442445408394,False
yes,es,0.9800066334679411,False
yes,es,0.7946120676568593,True
no,en,0.8284463657036799,True
yes,es,0.2777733322122117,False
no,es,0.9138998924718503,False
no,es,0.9570655454014732,True
no,en,0.40303789177702043,False
yes,en,0.9011275177271906,False
yes,es,0.921528953762526,False
no,en,0.9432905770279637,False
yes,es,0.8432998974154114,True
no,en,0.14986524683114405,False
no,es,0.6177628017944222,True
yes,es,0.5397826194860021,True
yes,es,0.1283403320639397,False
no,en,0.7710686086662605,True
yes,en,0.8418009801226496,True
no,es,0.922803308382417,False
yes,es,0.4123669503236478,True
yes,es,0.4782040857554979,True
no,es,0.6803596264371236,True
yes,en,0.8324895195344781,True
yes,es,0.844094751599904,False
no,es,0.6453761054723616,False
no,es,0.3190741716132553,True
no,en,0.2973639182490263,True
yes,en,0.32952233470475634,False
yes,en,0.5812087700408765,False
yes,es,0.5363479818821525,True
no,es,0.020920878172643875,False
no,es,0.7714568839725682,True
no,en,0.545143697466188,False
no,en,0.9271900561197712,False
no,es,0.753785764763431,True
no,es,0.8165044873513777,False
yes,es,0.42283849419443803,True
no,es,0.43059062517490226,False
yes,es,0.690768180848772,False
yes,es,0.8163414653882881,False
no,es,0.8037610547062672,True
yes,es,0.7871861337443617,False
no,es,0.8450062800792297,False
yes,es,0.8653991904953126,False
yes,en,0.21175286250995876,True
no,es,0.8901602424405245,True
yes,es,0.8301339747878047,True
yes,es,0.5812755702358975,False
yes,en,0.9072606103659843,True
no,en,0.27182681901707756,False
yes,es,0.9866988189073896,True
no,es,0.5179576295374423,False
no,en,0.8073117431010164,False
yes,es,0.9426966926095244,False
yes,en,0.4138939591892173,True
yes,en,0.9293602227661996,False
no,en,0.5125179642391884,True
yes,en,0.4177328837177465,False
yes,en,0.6387495189207918,False
yes,en,0.3877836378713405,True
yes,es,0.784874264952075,True
yes,en,0.42166528947744913,False
no,es,0.9155796516947506,False
no,es,0.8075320413095661,True
yes,en,0.8819920560028084,False
no,es,0.4368882739124759,True
yes,en,0.3491188454915077,True
no,es,0.5294326529956356,True
yes,en,0.831491377375798,False
yes,es,0.4552036238916991,False
yes,en,0.8394282211781121,True
no,es,0.8342873476678704,True
no,en,0.9439449748832699,True
yes,es,0.9074387727854276,True
yes,en,0.9853429431383587,False
yes,en,0.8752776039016091,True
yes,en,0.8861530894467498,False
no,es,0.8973637586863306,True
no,es,0.39031893107859167,False
yes,en,0.18614901752095606,False
no,en,0.8310887811457398,True
yes,en,0.8002645380208843,True
yes,en,0.8392030682905407,False
yes,en,0.8644662384836678,True
no,en,0.48723353061824093,False
yes,en,0.9368760604450905,True
yes,es,0.5908646929419342,False
no,en,0.3913972495368238,True
yes,es,0.8863608171734592,False
yes,es,0.4883212318475505,True
no,es,0.98726819672463,False
no,es,0.5802310146667368,True
yes,es,0.9396856657884599,False
no,es,0.897738931949865,False
yes,es,0.6098727358915425,True
yes,es,0.3905100855277143,True
no,en,0.5106725623403394,False
no,en,0.387925074206338,False
yes,es,0.34588472403065257,False
yes,es,0.4629238137275236,True
no,en,0.3469191539391755,True
no,en,0.8881165023068524,False
yes,es,0.7110735829230657,False
no,en,0.6917945476253101,False
no,es,0.25189482380927053,False
yes,en,0.8991049091381113,False
no,es,0.8594400205861153,True
yes,en,0.5866296428381648,True
no,en,0.6485498293424308,False
no,es,0.4988927204084157,True
no,es,0.41794002334447855,True
yes,es,0.6992820596797679,False
no,en,0.21886438932880714,True
yes,es,0.8175635740383334,False
yes,es,0.28363291157280435,False
yes,es,0.9251001949039457,True
no,es,0.8882766814371496,True
no,en,0.9065080640827637,True
no,es,0.42981152048899796,False
no,es,0.8860849298929581,True
no,en,0.3366881532832174,False
no,es,0.7658250791054642,False
no,es,0.914205239852434,False
yes,es,0.23329693085076655,False
yes,en,0.5019263168728912,False
no,en,0.8661405128673975,True
no,en,0.5992124692911288,False
no,es,0.9404781847847782,True
no,en,0.8530615880899837,True
yes,en,0.5747294663163932,False
yes,es,0.7985837884094743,False
no,es,0.39528736397007885,True
no,es,0.8981766251600003,False
no,en,0.7754142584096376,True
yes,en,0.9560412456444499,False
no,en,0.6439332473248245,False
no,es,0.39005355974440636,False
no,es,0.9795047556395777,True
yes,en,0.6861920521208661,True
no,es,0.9248588027285186,False
yes,en,0.6821503157745705,False
yes,en,0.9494907902928907,True
no,en,0.8057417952488829,False
yes,es,0.2892349082373261,False
yes,en,0.5542551724542701,True
no,en,0.7004773721748964,False
yes,es,0.8818808027376084,False
no,en,0.21967352643617175,True
no,es,0.2826477931246404,True
yes,en,0.28787679733078403,False
no,es,0.8918429798619517,True
no,en,0.6683999506538323,False
yes,es,0.6744014461698798,True
yes,es,0.9206096554485445,False
no,es,0.5395620595748953,True
no,en,0.3786714633623847,False
no,en,0.9131056950869072,False
no,en,0.8543674849068833,False
no,es,0.950316355542665,False
no,en,0.7332912814168727,False
no,es,0.9075262913933168,True
no,en,0.76109678219878,False
yes,en,0.4393627143485474,False
yes,es,0.44513505857621,False
no,en,0.42130708118256316,False
yes,es,0.6548081697180388,False
no,en,0.9208265185808641,True
no,en,0.31131111856800986,True
no,en,0.7806805436647344,True
yes,en,0.9606079195492022,True
no,en,0.3232462150531363,False
yes,en,0.886667313725228,False
yes,es,0.9490323906746003,True
yes,es,0.52772260607159,False
no,en,0.47664390559809156,False
no,es,0.2598685666752101,True
yes,en,0.5873697379537994,True
no,en,0.8929327462427573,True
no,es,0.8976048842911576,True
no,en,0.8180909099225994,True
no,en,0.9030884842197935,False
no,en,0.19483597312023213,False
no,en,0.5474850393496338,False
yes,en,0.10360253260037705,True
yes,en,0.9288244400801794,False
no,es,0.7710918384138575,False
no,en,0.1498305132921942,False
yes,es,0.5436502505289821,True
yes,es,0.7273427740056798,False
no,en,0.5206255069278469,True
no,en,0.5220573313956416,False
yes,es,0.9894458670422162,True
