has_url,lang,UC(X),GT
yes,es,0.3641094699937995,False
yes,es,0.91558571620001,True
no,es,0.09412052583399612,True
yes,en,0.5684318062453982,False
yes,es,0.21493562082995868,False
no,en,0.09519075225114534,True
no,es,0.34588968106479445,False
no,es,0.4986042501015313,False
no,en,0.2940048311818801,False
yes,es,0.9471882626973896,True
yes,en,0.34928036437496435,True
no,en,0.29901427811533904,False
yes,es,0.1138977154880494,False
yes,en,0.9211110262343606,False
no,en,0.433664511656332,True
no,en,0.1373552250313165,True
yes,es,0.26053909449703866,False
no,en,0.1054040476729858,True
no,en,0.9554418652709786,False
yes,es,0.34800530855666045,False
no,en,0.8727679657895289,False
no,es,0.38760376974576566,False
no,en,0.15255217815375138,False
yes,es,0.38166754942547215,False
yes,es,0.36105043506359835,False
yes,en,0.34852674199248673,False
yes,es,0.14177734330159558,False
yes,es,0.21623170662326807,False
yes,es,0.32367725629348676,False
no,es,0.3873264998465344,False
no,en,0.9353673967219135,False
no,en,0.29473997034781285,True
no,es,0.3096356386181321,True
yes,es,0.09751149893070139,False
yes,en,0.1943251589440924,False
no,es,0.6249427302827281,True
yes,en,0.38356051804512686,False
yes,es,0.6650426015325992,False
yes,en,0.1349514548329658,False
no,en,0.03696702571253329,True
yes,en,0.4015288933977627,False
yes,es,0.8728196078651874,False
no,es,0.33992843592131416,False
yes,en,0.4365408423242874,False
yes,en,0.4228773817061785,False
yes,es,0.4058372116966295,False
no,en,0.40265852270062363,False
yes,es,0.8611555016254694,True
yes,es,0.15044124472715426,True
no,es,0.953845309042351,False
yes,es,0.2941519560226955,False
yes,en,0.2707162424991654,False
no,en,0.45962572907818705,False
no,es,0.8316166021639254,False
no,en,0.09579603826308558,False
yes,en,0.12558439561549095,False
no,en,0.2650649928038646,True
yes,en,0.16224390906954228,False
yes,en,0.39502724552474716,False
no,es,0.09528480854964062,False
no,es,0.8818483233067288,False
yes,en,0.6998896470787003,True
yes,en,0.1319885064184133,False
no,es,0.7501274944519526,True
yes,en,0.09720980818360381,False
no,es,0.861792957003333,True
no,es,0.1995218378537183,True
yes,en,0.2880295369189359,False
no,en,0.20701315480947485,False
no,en,0.4623287802625244,False
yes,es,0.4460006695813707,False
yes,es,0.7783318439613919,True
yes,en,0.2594805105543994,False
no,en,0.5593505358683828,True
no,en,0.331907445154252,False
yes,en,0.17757390901540213,True
yes,es,0.8652624872377973,False
yes,es,0.18351491634593683,False
yes,es,0.16246740603647022,False
yes,en,0.8775726351101709,False
yes,es,0.12255337330385697,True
no,en,0.8750216343289197,False
no,es,0.26121359904888886,False
no,en,0.11215982258676674,False
yes,es,0.2766998413013968,False
yes,en,0.9620391728077504,True
no,es,0.6986813318380879,False
no,en,0.46966247499251734,False
yes,en,0.4681987013775296,True
no,en,0.2010299936558924,False
no,es,0.7764459519399431,True
yes,en,0.39323535717697766,True
no,es,0.015207382071556771,False
yes,en,0.64000357182971,True
no,es,0.8518883374631177,True
no,en,0.6816817541276357,False
yes,en,0.816426229425046,False
no,en,0.2558143395055944,False
no,es,0.7680562564285734,False
no,en,0.24829410344639982,False
no,en,0.13936190214871896,False
no,en,0.337469727000343,True
no,en,0.2565489558732473,False
yes,es,0.7117209606242161,True
yes,es,0.3314429753588292,False
yes,en,0.1167448045443959,False
yes,es,0.7463324812754394,True
no,en,0.367212721391579,False
no,en,0.11126830214034411,True
yes,en,0.2927196437241857,True
yes,es,0.3198657814086639,False
no,en,0.7396310227059614,False
no,en,0.24373423286297557,False
yes,en,0.47625895130210555,False
no,en,0.9006310670069743,False
yes,es,0.7022944494149161,False
no,en,0.8579043549769363,True
no,es,0.1918282015400236,True
yes,es,0.873178208482309,True
yes,es,0.02505980165911854,False
no,en,0.26125401583645114,True
yes,en,0.1961491781252328,False
no,es,0.17919081446716423,False
yes,en,0.8974263206268686,True
no,es,0.9815008000365156,False
yes,en,0.5179992018544572,False
no,es,0.6627656770599472,False
no,es,0.7698741425231217,False
yes,en,0.1817206201717348,True
yes,en,0.7571295224153094,True
no,en,0.13852344598353014,True
yes,en,0.48895915803462076,False
no,en,0.137462780618212,False
no,es,0.01968952960097862,False
no,en,0.12976516651167674,False
yes,es,0.44545912894431244,True
no,es,0.14349723664306066,True
no,es,0.8751734189658348,False
no,es,0.26574343483594315,False
no,es,0.4186143552406167,False
yes,en,0.4346250441652852,True
no,es,0.3704866001254953,False
yes,es,0.21803110116889562,False
no,en,0.052300272410134026,True
yes,en,0.2594667674349316,False
no,en,0.9603898190264434,True
yes,es,0.4284499979309745,False
no,en,0.780100235543633,False
yes,en,0.18527970053618406,False
no,es,0.5176670825076396,True
no,es,0.2097519148787942,False
yes,es,0.5750514203767807,False
no,en,0.37067156475272356,False
yes,en,0.25620440978888304,False
no,es,0.8891072578076272,False
no,en,0.4516200923717786,False
yes,es,0.14221013587843226,True
yes,es,0.27641288186610613,False
yes,en,0.04021696565931313,False
no,es,0.17898053316978424,False
yes,en,0.6564424671113949,True
no,en,0.08575608749583509,True
yes,es,0.13567533095614256,False
no,es,0.832112234008907,False
no,en,0.6298850458686921,False
yes,en,0.2480255606706174,True
yes,en,0.1850104020027201,False
no,es,0.2826796076234933,True
no,es,0.26569376982685594,True
yes,en,0.9510371636076845,False
no,es,0.1790267499027995,True
yes,en,0.18771779279819292,False
no,es,0.09669451406898255,False
no,es,0.09387812704673967,False
yes,es,0.144797266488705,False
yes,en,0.9724140897332407,False
yes,es,0.8007660026857121,False
yes,en,0.8455961354472524,True
no,es,0.22251057994150772,False
yes,es,0.36333643238801877,False
no,en,0.28826030524707175,True
yes,en,0.25061018499411564,False
no,es,0.39799637316614256,True
no,en,0.7544966616055412,True
no,en,0.23038302794927915,False
no,es,0.24202830608153106,True
yes,en,0.35825165213944304,False
no,es,0.41418112015399317,True
no,en,0.2987446958421843,True
yes,en,0.1365914783205987,True
yes,es,0.38487751959780125,False
no,es,0.37819417671604033,False
no,es,0.873697606953222,True
no,es,0.3640126314232727,False
no,en,0.7778576334509705,False
no,en,0.04741128112858651,True
no,en,0.7323421778773197,False
yes,en,0.6972806552996603,False
yes,en,0.41460574552989754,True
yes,es,0.468826803672482,False
yes,es,0.8951593911494796,False
yes,es,0.5431039489472279,True
yes,es,0.7164617639201095,True
no,es,0.30691226315548886,False
yes,es,0.9484283130091767,False
no,es,0.1618347652485004,True
no,es,0.426231787583204,False
yes,es,0.10222428907088917,False
yes,en,0.7351676289326022,False
yes,en,0.8514913050224974,True
yes,en,0.1685913782537446,False
yes,en,0.2947243711016845,False
yes,en,0.2844801643849649,True
yes,es,0.8780942137569956,False
no,en,0.9476978143685859,False
no,en,0.3750340621292471,False
yes,es,0.8804603094424084,False
yes,es,0.26176937414091567,False
no,es,0.07560607565724763,False
yes,es,0.7791379111656996,True
yes,es,0.956025155535772,False
yes,en,0.9537238276632349,False
no,es,0.30523824941583383,False
no,en,0.837620486090468,True
yes,es,0.2807871881165111,False
yes,es,0.5541951432955399,False
no,es,0.3134790164390434,False
yes,es,0.520243608010044,False
no,es,0.47740179756955003,True
yes,es,0.27611729799930756,False
no,es,0.1341519978724923,True
yes,en,0.3679757260225676,True
yes,en,0.24541696246078512,False
yes,es,0.4241229908357576,False
no,es,0.5633208168814775,True
no,en,0.09031047843632595,False
no,es,0.038002700562030534,False
no,es,0.3910667088249651,False
yes,en,0.4711049039557027,False
yes,es,0.4796795591680884,False
no,en,0.7473966537487309,False
yes,es,0.4230205931100327,False
no,en,0.778631865907437,False
yes,en,0.34346540128787906,True
yes,es,0.8869947805238809,False
no,es,0.5896128965946182,False
yes,es,0.5167443348917827,False
yes,es,0.6697403882301194,False
yes,en,0.34385344577107674,True
no,en,0.6347869050473074,False
no,en,0.16577074073752487,False
no,en,0.05692173023493447,False
yes,es,0.34226978879882125,True
no,en,0.46234287207427976,True
no,es,0.056993844784430245,False
yes,es,0.279144661930697,False
yes,en,0.6941582634964891,False
no,en,0.8932766807631802,False
no,en,0.9484341100101801,False
yes,es,0.9885767993292783,True
no,es,0.18214401014914358,False
no,es,0.174293230370481,False
no,es,0.21503142295013916,False
yes,en,0.8186897591946467,False
no,es,0.8866047665639708,False
yes,en,0.5650247400649402,False
no,en,0.286668028881861,True
yes,en,0.10741575958889316,False
yes,en,0.08371619383098586,False
yes,es,0.28340615682993814,False
no,en,0.23447164903293852,False
yes,es,0.5355687220505342,False
no,es,0.20174388583482908,True
no,es,0.24891971867000698,False
no,en,0.25561228509467143,False
no,es,0.5319019073245668,False
yes,es,0.34251241513643976,True
no,es,0.2517663276793185,True
no,en,0.849481264553811,False
yes,en,0.30092495353945065,False
yes,es,0.9338509428611866,False
yes,en,0.039999969214201896,True
yes,en,0.923854246169269,False
yes,en,0.14379914663646912,False
no,en,0.10336196616961545,False
no,en,0.38748720025277783,False
yes,en,0.6760540381755809,True
yes,es,0.2788003370117669,False
no,es,0.32025177355084355,False
no,es,0.09916161436701683,False
no,en,0.8728270874145254,True
yes,es,0.9020284334478392,False
no,es,0.13170447601546761,False
yes,en,0.5141806984121827,True
no,en,0.23848092074411892,False
yes,en,0.09322916440572626,False
yes,es,0.2282978082366574,False
no,en,0.7350807845702805,False
yes,es,0.11828123583569584,True
yes,es,0.28285300376470335,False
no,es,0.9965095932269221,False
no,es,0.47066436801380684,False
no,es,0.6939793628042901,False
yes,en,0.32900481623782024,False
no,es,0.9735787345615041,True
yes,es,0.35651709453213765,False
yes,es,0.2958920656520114,False
no,es,0.6485504555162002,False
yes,en,0.9468152080000395,True
no,en,0.02744131836906511,True
no,en,0.30642330902579124,False
no,es,0.8220305006045583,False
yes,en,0.30833333679974784,False
yes,en,0.3718327454278928,False
no,es,0.1885415257219168,False
yes,en,0.9270508317293138,False
yes,es,0.16208047080240856,True
yes,en,0.2203873076763691,False
no,es,0.09652232585387205,True
yes,es,0.10940171885009718,False
yes,en,0.37760681825865366,False
no,es,0.03930619139119861,True
yes,en,0.5553863633015923,False
yes,es,0.25326285741513904,False
no,en,0.14640046672690588,False
yes,es,0.10600303276267754,False
yes,en,0.2511664445970024,False
yes,es,0.26830718493656897,True
yes,es,0.15012333566211666,False
no,en,0.5868944871192645,True
no,es,0.6725951003824879,False
no,en,0.8804657336248707,True
no,es,0.1423230077399218,False
yes,es,0.13394496157336763,False
yes,en,0.3364023212823113,False
no,es,0.16406485387481165,False
yes,es,0.27276223745649514,False
yes,es,0.19596621848252704,False
no,en,0.1727027895685299,False
no,en,0.0573917985532203,True
yes,es,0.17474481912889933,False
yes,es,0.932507937820178,False
no,en,0.4719163581987643,False
no,es,0.4022029116050971,False
yes,en,0.10984865368980197,False
no,es,0.4698617498143738,False
yes,es,0.875671191535737,False
no,es,0.05727446852629654,False
yes,es,0.39030983363185867,False
yes,en,0.745218704659249,False
no,es,0.34589451158935564,True
no,en,0.8587443916313713,False
no,en,0.34228979873473453,True
yes,es,0.288538343961892,False
no,en,0.8783299451698068,False
no,es,0.6454876804415997,False
yes,es,0.28436951079200923,False
yes,es,0.26476530622140393,False
no,es,0.2999876800244204,True
no,es,0.558487978214408,False
yes,en,0.23095221353207213,False
no,en,0.3938444097680686,False
yes,es,0.14421410841213012,False
no,es,0.21922162236593756,False
yes,en,0.9056851167833294,False
no,en,0.8716111068013844,False
yes,en,0.30325218500459505,True
yes,es,0.9194721231247153,False
yes,en,0.07528911571843813,False
yes,en,0.8345477633589851,True
no,es,0.29022550919923673,False
no,es,0.1386465619564505,False
yes,en,0.5339195710413859,False
yes,es,0.9152752998257171,False
no,en,0.2412647459773736,False
no,es,0.3302056821106402,False
yes,es,0.23858182312197154,False
yes,es,0.6513441124949496,False
yes,es,0.7889847054058852,True
no,en,0.5011375189142646,False
yes,en,0.23890229146974126,False
yes,en,0.8573828117050379,True
yes,es,0.22380046038076248,False
no,en,0.21287084232402984,False
no,es,0.3169155984145261,False
yes,en,0.31884562561283647,False
no,en,0.22917378341384537,False
yes,en,0.19106509610601868,False
no,es,0.684886154803742,False
no,es,0.34683510067572204,True
yes,en,0.6217524713096779,True
no,es,0.20418698829608137,False
yes,en,0.035844112430629474,False
yes,en,0.8445281375563202,False
yes,es,0.1159704259543044,True
no,en,0.2636697876581235,False
yes,en,0.40309849962092076,True
yes,es,0.3201819173383893,False
no,es,0.4253559069444357,False
yes,es,0.6324990437494455,False
no,en,0.434751171033259,False
yes,es,0.8539828843420659,False
no,en,0.22498993481904164,False
no,en,0.958496909586133,False
yes,es,0.2689340078290805,False
no,es,0.2158611989763038,False
yes,es,0.879365921393746,False
no,es,0.8304049031538872,False
yes,es,0.12497144427408977,False
yes,es,0.6749809997766721,False
no,es,0.17758924954454516,True
no,en,0.17044147332570259,False
yes,en,0.2767131409672848,False
no,en,0.38231895860908277,False
no,en,0.9363716583047543,True
yes,en,0.8036272996953842,True
yes,en,0.9250656817031169,False
yes,en,0.8428764916238994,True
yes,es,0.2347352147499835,False
no,es,0.1646717374283253,False
no,en,0.06771210978029274,False
no,en,0.39048453532977595,False
no,es,0.7087321804417649,True
yes,es,0.4123973454353013,True
no,en,0.1808020396532114,True
yes,en,0.5696414084528835,False
no,en,0.186651610788542,True
no,es,0.3573453429882168,False
no,es,0.8922105754460382,False
no,en,0.605288575287635,False
yes,en,0.1690006245385,False
no,en,0.7073338455270404,False
yes,es,0.27777621699895405,True
no,es,0.20971370079195553,False
yes,en,0.9315828812158696,False
no,en,0.7929825881907886,False
yes,en,0.15242398318936232,False
yes,en,0.7158750101176669,False
yes,en,0.9631816192870993,False
yes,es,0.32286615949504993,False
yes,en,0.05008706783057224,False
yes,en,0.795330468391,True
no,es,0.9060060986943391,False
yes,es,0.1888897010395763,False
no,en,0.8932176183743558,False
no,es,0.032844261886983535,True
no,es,0.912091808788255,True
no,es,0.3063546435691139,False
yes,en,0.45161544142831056,True
yes,en,0.9250726166902994,True
yes,en,0.3924938657759448,False
yes,en,0.18266532263904844,False
no,en,0.1038346298414868,False
no,es,0.28875244542530243,True
no,en,0.5645224141919691,True
no,es,0.8028068533661972,True
no,en,0.18401601967749964,False
no,en,0.8402878876493142,False
no,en,0.7913775165499747,False
no,en,0.8689990610877676,True
no,es,0.3685001235007169,True
no,es,0.0731767023411497,False
no,en,0.337825522600043,False
no,es,0.09448930936287096,True
no,en,0.8230213897157297,False
no,es,0.10384863316202698,False
no,en,0.044414431495340016,True
yes,en,0.6403194398003625,False
no,en,0.44585835371246435,False
no,es,0.23997879603185776,True
no,en,0.1550994386580083,True
yes,es,0.382074963134711,True
yes,es,0.9284276788309571,False
no,en,0.7393580108730228,False
no,en,0.879763832880709,True
no,es,0.5103797384981408,True
no,es,0.854496277270947,False
yes,es,0.24588856805578319,False
no,en,0.1156542467719503,False
no,es,0.9373042949628745,True
yes,en,0.5871603905786966,False
yes,es,0.1786890873312872,False
yes,en,0.6140616106645219,False
no,en,0.1833972675836879,False
yes,es,0.08061196014324509,True
yes,es,0.04149955986705402,False
no,en,0.869498469499666,False
yes,en,0.8000750155451143,False
yes,es,0.44899743409079246,False
no,es,0.05181197159805676,False
no,es,0.35812154377164557,False
no,es,0.7473074372634623,False
no,es,0.39506276651397887,False
yes,en,0.07125778787851716,True
yes,en,0.5195465137677524,False
yes,en,0.9571744819445159,True
no,es,0.23713500534762894,False
yes,en,0.654369058927765,False
yes,en,0.9138007979428049,False
no,en,0.19129714902941444,False
no,es,0.33205907917126837,True
yes,es,0.7664385059255728,False
yes,es,0.31248343123832223,True
no,en,0.8202303847585483,True
no,en,0.5976068579998536,False
no,es,0.23167865102439975,False
yes,es,0.30884746336295027,False
no,en,0.11623555556205732,True
yes,en,0.3375016082966561,False
yes,en,0.6679671593193154,True
yes,es,0.16259900259218296,True
no,en,0.28067250524814,True
yes,en,0.1745776666833227,False
no,en,0.8696987980678287,False
no,es,0.31616139521816916,False
no,en,0.3238536557540883,False
yes,en,0.020544266050343617,False
yes,es,0.26541591419163857,False
no,en,0.4480843798807525,False
no,en,0.17676803940775118,False
yes,en,0.8075044524848854,False
yes,en,0.311378066592799,False
no,es,0.8807120627417157,False
yes,en,0.2618592780428474,True
no,en,0.1730088715808773,True
no,en,0.41061204943693813,False
no,en,0.978559526859447,False
no,en,0.21531800877645457,False
yes,es,0.5899725522988851,False
no,es,0.0686773637645672,False
yes,es,0.9818291056720404,False
no,en,0.607248816657629,True
no,en,0.554023445917888,False
yes,es,0.518782769610566,True
yes,es,0.5398910308020944,False
yes,en,0.31126809846140474,False
no,en,0.3357660720141025,True
no,en,0.10247304740065351,False
no,en,0.28994695789702296,False
no,es,0.7705845631505462,False
no,es,0.39902948025866,False
no,es,0.42844764813154396,False
yes,es,0.6795012772607725,False
no,es,0.2980948021102919,False
yes,es,0.10695263540729565,False
yes,en,0.8167457685934543,True
no,es,0.06433423714493676,False
yes,en,0.2503136558722973,False
yes,en,0.9481403180703012,False
yes,es,0.504720867479154,True
no,en,0.45284873148272076,True
yes,es,0.3381661529983975,False
no,es,0.6669448468900622,False
no,en,0.056218151018473175,False
no,es,0.7866153920311815,False
yes,es,0.2955900936179129,False
yes,es,0.2191298322953212,True
no,en,0.8952399574444291,False
no,en,0.9152892284775687,False
no,es,0.04058031776616675,True
yes,en,0.11745405810355716,True
yes,es,0.2018507165132634,True
no,es,0.2237123227757653,False
no,en,0.35026850255308206,True
no,es,0.10273188424021862,False
yes,es,0.9575421587445311,False
no,es,0.7704912033595221,False
yes,es,0.2014648550954494,True
yes,es,0.4742726688750334,True
yes,en,0.5581147812407301,False
yes,en,0.32209877569304457,False
yes,en,0.2680272768169849,False
yes,en,0.9218164120266045,False
no,en,0.15908982311892172,False
yes,es,0.188935967436058,False
no,es,0.24988502346120092,False
yes,en,0.3025221919563853,False
no,es,0.9111808547764144,False
yes,en,0.1966761040795789,True
yes,es,0.9551541179805839,True
yes,es,0.3886581269670619,False
yes,es,0.3382459575694637,False
yes,en,0.3814380613211144,True
yes,es,0.536373519918792,False
yes,en,0.32742760525344705,False
no,es,0.5340807445629906,True
no,es,0.7833815770040952,True
no,es,0.13556533792992648,False
no,en,0.9020746308427835,False
no,en,0.7640159124621985,True
no,en,0.5612017096638022,False
yes,en,0.6311990740107987,False
yes,en,0.06836440993225995,False
yes,en,0.5772597364836982,True
yes,es,0.7949281248255569,False
no,en,0.5106417482668711,False
yes,en,0.11436583927346615,True
yes,es,0.033512238522023056,False
no,es,0.5353801077232495,True
yes,es,0.30085228559236377,False
no,en,0.6570699147673766,True
no,en,0.10917112951773202,False
