lang,UC(X),GT
en,0.727723634529178,True
en,0.04152257923510924,False
en,0.18900821475997565,False
es,0.4616540410945401,False
en,0.18478107361722276,False
es,0.3346466193459674,False
es,0.5313738777343264,False
en,0.08310192677915762,False
es,0.9301358212626424,True
es,0.7739314869727291,False
es,0.7521200147741387,True
es,0.944468542377276,False
es,0.4057406784187893,False
es,0.029039865683042402,False
en,0.3888813659952436,False
es,0.4388409690153411,False
es,0.6311832092387607,False
en,0.23838822682888605,False
en,0.39687700866163705,True
es,0.140592615116385,False
en,0.42867793218927536,False
en,0.37976788195558514,False
en,0.6155156795070541,False
en,0.41117897497745853,False
es,0.104823518228988,False
en,0.5500002023054132,True
en,0.555014060119578,False
en,0.2680392575345234,False
es,0.5154285312090113,True
es,0.7844935674019861,False
es,0.18832566091523048,False
es,0.27135267594697937,False
es,0.5231167959059583,False
en,0.37509325568414964,False
es,0.592507204244037,False
es,0.7363187566278426,True
es,0.5123527900380576,False
es,0.5200483578947298,False
es,0.21272940868466514,False
es,0.4164961164916848,False
es,0.8645039048904573,False
en,0.38454882456093487,False
en,0.20269645726412724,False
es,0.6964630057123249,False
es,0.8476228604942181,False
en,0.8272044835083113,False
es,0.5131063139801526,False
en,0.503922300054299,False
es,0.39490660051246906,True
es,0.5508968400176275,False
en,0.6649582624456749,False
es,0.5201091167877814,False
es,0.7178118145976218,False
en,0.6766757281371522,True
es,0.5419649312901941,False
en,0.7448624909325458,False
en,0.41039046593923073,False
en,0.5668528967472336,False
es,0.5389978582425233,False
es,0.20854717152939617,False
en,0.7880097128618365,True
es,0.18038862439316647,False
es,0.7987284695706673,True
en,0.6536387459500302,False
en,0.2307336637463566,False
en,0.4283929554700667,False
es,0.7333054470354066,False
en,0.871612895658458,False
es,0.635824398441067,True
en,0.7260483983499858,False
es,0.3669763482340762,True
es,0.705786558870106,True
en,0.8549752554003712,True
en,0.5574890408457206,False
es,0.39685300314637173,False
es,0.3832524871775036,False
es,0.6745780766946453,False
es,0.6542131506086247,False
es,0.41359260872799486,False
en,0.5409178191502327,False
en,0.7752534966103153,False
es,0.2679306594047187,False
es,0.8434204776705996,True
en,0.6707267514462271,False
es,0.2604090562432236,False
es,0.6403380562726269,False
en,0.37197782878524704,False
es,0.6863276848779072,False
en,0.5689704008525156,False
en,0.16708597105460968,False
es,0.06777904302463915,False
es,0.7134368066396645,True
en,0.7271632568672316,False
es,0.6561112353479641,False
es,0.43524608685242616,False
en,0.8425206160083969,False
es,0.3606061075362644,False
en,0.0317508988102975,False
es,0.23508858819808517,False
en,0.3940950585091963,False
es,0.4851343511416293,False
en,0.8666948751893011,True
es,0.2071037583126845,False
en,0.29009501581059277,False
es,0.4494158810442467,False
en,0.3180500266022298,False
es,0.5361210858888744,True
en,0.7944370859316738,True
en,0.33914503089052495,False
en,0.33710082011441683,False
es,0.3710956148759933,False
es,0.641378843263769,False
en,0.2343328749491565,False
es,0.690303823129304,True
en,0.46538637346584305,False
en,0.9263086939257061,True
es,0.8443966197497971,True
en,0.4303358976425879,False
es,0.30489912309470246,False
es,0.23041055803667398,False
en,0.8806467973481805,True
en,0.15007352114852465,False
es,0.4182832485538763,False
en,0.6741150932029814,False
en,0.5389893564121467,True
es,0.38903987227015013,False
en,0.6193125771679006,False
es,0.3877979911392952,False
en,0.5361346234422799,False
en,0.4679726054666405,False
es,0.4287256627682201,False
es,0.9101416997851549,False
en,0.8651205985482796,True
es,0.7253531596734185,False
en,0.18312156910241456,False
es,0.32280872671547206,False
en,0.39430706016112144,False
en,0.8095341093863445,True
es,0.3303195008830309,False
es,0.33286685659301546,False
en,0.7226224846318192,False
en,0.5197139467671821,False
es,0.5140676145589972,False
en,0.17380503085921373,False
es,0.529773504521515,True
en,0.6528319432897377,True
en,0.5137810893155591,False
es,0.14977632887782144,False
en,0.5685838165550292,False
en,0.704899110384577,False
en,0.5531423472719091,False
en,0.6591901741973986,False
en,0.5355916833023419,False
es,0.2629265335940986,False
es,0.3725351654181562,False
es,0.4551567829448029,False
en,0.7093071857344101,True
es,0.6120525368562859,False
es,0.350050430814915,False
es,0.4485220897735773,False
es,0.7695222057600033,False
en,0.5477814326159587,True
es,0.2262650507379779,False
en,0.3835084449401851,False
en,0.6991783918978011,False
en,0.16305743407704612,False
en,0.5191880667878103,False
en,0.2849298934476067,False
en,0.5148500299011787,False
en,0.7472757883273264,False
en,0.47616440594819875,False
en,0.2011623696822318,False
es,0.7839709233412536,False
es,0.4843117940830761,False
es,0.29463216749267757,False
es,0.9255928199578283,False
es,0.7206713630774154,False
es,0.48892129731564754,False
es,0.40403592960159807,False
en,0.6713703860525929,False
es,0.41178062841147456,False
es,0.513086013326339,True
es,0.5835078116643124,False
en,0.2912347233384167,False
es,0.27464178399225914,False
en,0.6732631025217746,False
es,0.5966891821291745,False
en,0.5059284660807705,False
en,0.7337047691943621,False
es,0.42980673915628786,False
es,0.6674683726524581,False
es,0.1068986569334779,False
es,0.30376899633468696,False
en,0.7799579366002828,False
en,0.3485292791426877,False
en,0.725607580715798,False
en,0.4464431784384071,False
en,0.6520789626715164,True
es,0.5334725118266205,False
es,0.6510321355842533,False
en,0.3656715459261207,False
es,0.7223084194879429,False
es,0.7159864609109324,False
en,0.351748915777452,False
es,0.6051496149280136,False
es,0.5231101186356949,False
es,0.5321946345109437,False
es,0.9058380048295585,False
es,0.5300836980051163,True
en,0.31954824100479523,False
es,0.28036450373314564,False
en,0.4331810113779377,False
en,0.3188344620171192,False
en,0.7080120740185852,False
en,0.584185418892659,False
en,0.11221303004549178,False
es,0.24639723605546304,False
en,0.6502509929470384,True
es,0.9369330966160225,True
en,0.6798212633972712,True
en,0.4631784284114647,False
en,0.6986787173243633,False
en,0.5240953337066758,True
es,0.5294438419771931,False
es,0.5752839574982805,False
en,0.37567760023722546,False
es,0.47459234528378597,False
es,0.8853136802035844,False
en,0.4407972610827506,False
es,0.4727578029664702,False
en,0.14195381459946183,False
en,0.325542974106574,False
en,0.7032744299621747,False
en,0.2789053437210489,False
es,0.53221919125528,False
en,0.5821825842185437,False
es,0.6094114215491598,False
en,0.41788584002822754,False
en,0.610094679421526,False
en,0.3978037089718372,False
en,0.28258993899916585,False
es,0.6716154946685436,False
en,0.2862101263430089,False
en,0.534573010169975,False
en,0.6434629506578824,False
es,0.45658274062174103,False
en,0.3824822441816702,False
es,0.42946926942388375,False
en,0.16028361419414436,False
es,0.1817726110808111,False
es,0.1599755085284992,False
en,0.6072154150538728,False
es,0.2648932020367331,False
es,0.3782173046165335,False
en,0.8569984795001615,False
es,0.27439736672474574,False
es,0.17602723078385604,False
en,0.7508822073580201,True
en,0.627532995989066,False
es,0.12949459144531522,False
es,0.8212700835942668,False
es,0.40129137111289676,False
es,0.8298962616255885,True
en,0.05915516388911377,False
en,0.3275192980386864,False
es,0.32980442203673743,False
es,0.6176068315943044,True
en,0.6868042767934794,False
es,0.7126091342584879,False
en,0.4414705211467237,True
es,0.4974869745534092,True
es,0.3891821626811021,False
en,0.6831162494503881,True
en,0.5889232052839292,False
en,0.7673839499111672,False
en,0.6204445536476859,False
es,0.44375816409959734,False
en,0.41771099299219977,False
es,0.4132492529181201,False
en,0.8685558597822253,False
en,0.7672870445989403,True
en,0.5639269293960468,False
en,0.20061278008819622,False
en,0.5705263286949521,False
es,0.37190202813936424,False
en,0.1935220628197866,True
en,0.11713713507275154,False
en,0.6976492813466582,True
es,0.026014816270283125,False
es,0.29257504526342215,False
es,0.2908622867918702,False
es,0.23646294324504455,False
en,0.3060861419695659,False
en,0.3421379132276707,False
es,0.40301829092248104,False
es,0.719372135908946,True
en,0.20754954007299917,False
en,0.43000454474422034,False
es,0.5037678721838756,False
es,0.4160907327122916,False
en,0.3576867096230334,False
en,0.44142050458214477,False
en,0.7614135378274521,True
es,0.7343091188126588,False
en,0.559024407507305,True
en,0.5437313492095621,False
en,0.46962456588914514,False
en,0.4540835570241324,True
en,0.3292243378335075,False
es,0.43708582909729554,False
es,0.3639593945844192,False
en,0.4134799549605855,False
es,0.6898578549260019,True
en,0.6146894480598035,True
en,0.767093452916197,True
en,0.5816208805902391,False
es,0.871496966455591,True
en,0.8291628779106515,False
en,0.48273180307329394,False
es,0.3930343957916502,False
es,0.8431807389530382,True
es,0.3836415233086962,True
en,0.5322440334591461,False
es,0.5144898268673794,True
es,0.3771266580086864,False
en,0.5125749690902575,False
en,0.4598133118414519,True
es,0.4381893486000041,False
es,0.5082258131344336,False
en,0.5424264294988244,False
es,0.2260266433196737,False
en,0.4839672747741915,True
es,0.4379043882233155,False
es,0.6822803457145096,True
es,0.5259261379335317,False
en,0.6411007503440704,False
en,0.5885225920516276,False
en,0.5007575137232186,False
es,0.43362489497065704,False
es,0.7114532211901008,True
es,0.28221446871487327,True
es,0.41889738709058955,False
en,0.37347215915878784,False
es,0.47771135227205674,False
es,0.963948893827193,False
es,0.3659320055678222,True
es,0.5357790699314385,False
es,0.2648725413151482,False
en,0.35503278294872526,False
en,0.13218830001596424,False
es,0.2871190840593955,False
en,0.7404523382631745,True
es,0.7526983486692386,False
en,0.6136835424047479,False
en,0.13355745788055962,False
en,0.5742343327879135,True
es,0.8644394196852865,False
es,0.4264567983098705,False
en,0.8664197244130712,True
en,0.3650025453883751,False
en,0.3833175729878425,False
en,0.9052371581249091,True
es,0.8654786703439012,True
en,0.13470921128054225,False
en,0.365513361934946,True
es,0.3500536597792103,False
es,0.4881411717312778,True
es,0.2235002019270376,False
es,0.5726479120205158,False
es,0.28423172266649216,False
en,0.356933002317021,True
es,0.2748322703414044,False
es,0.5237265206667328,False
en,0.6984689251866237,False
en,0.09358943019394832,False
en,0.28152659870667057,False
en,0.7828564720706972,True
en,0.39170547085630697,True
es,0.886565815321315,False
es,0.4351934065247978,False
en,0.6522058622008859,False
en,0.46031643449574233,False
es,0.5052552359868835,True
en,0.2557232342895925,False
es,0.43618875715818756,False
en,0.5288303055512023,False
es,0.2520541376101231,True
es,0.4250701049956092,False
en,0.4834074556142696,False
en,0.3426064190019407,False
en,0.38582704411387353,False
en,0.47442647523804704,False
es,0.8731472696750259,False
en,0.5915805951892877,False
en,0.6115009448468234,False
en,0.13846686646725487,False
en,0.5553322341776739,False
en,0.29444453569103546,False
es,0.5337303539686802,False
en,0.22595417918112737,False
es,0.3565850463099748,False
es,0.5177180131683554,False
en,0.7973716847262272,False
en,0.4744279248803498,False
es,0.5475222654278934,True
en,0.9251080881856697,True
en,0.4417599963758659,False
en,0.3549345913716653,False
en,0.2370819971631561,False
es,0.21979778121895116,False
es,0.2421425995091377,False
es,0.1785198001180191,False
en,0.2409265867400531,False
es,0.09229221605016365,False
es,0.9188996444816275,True
es,0.18437481851285112,False
es,0.3182880283159271,False
es,0.60712187329258,False
en,0.7536944519255563,True
en,0.5245248781368059,False
en,0.2862582762085922,False
es,0.8380863555468199,False
en,0.507853061495816,False
en,0.8939177141487851,False
en,0.5804605038678365,False
en,0.6753173770147646,False
en,0.3704554212757963,False
es,0.48349891248483123,False
en,0.742634239572289,True
en,0.029162153293456936,False
en,0.630392233984462,False
es,0.5720016148557017,False
es,0.5243321764554516,True
es,0.3054140345464397,False
es,0.2984966833927602,False
es,0.4212384186270328,False
es,0.2423892530289573,False
en,0.8835995102762952,True
es,0.4425302834591949,False
en,0.3388454777753088,False
es,0.03513945798365382,False
en,0.02869862583640605,False
es,0.7949615245599223,True
en,0.5227245191895209,False
es,0.22264218245954284,False
en,0.28607349415034555,False
en,0.46245910911411536,False
es,0.6961623469551913,False
en,0.17216105536764112,False
es,0.8763649655659699,False
es,0.48188665433380595,False
en,0.3641324419626615,False
en,0.2189571374298268,False
en,0.3552216244437614,False
es,0.4160952648056304,False
es,0.3405352082949478,True
en,0.7147911819503707,True
es,0.30956113867074203,False
en,0.6058259920720386,False
es,0.2090886103861638,False
es,0.6487768814560123,False
es,0.40922389922872876,False
es,0.2287214501864229,False
en,0.7624287420640348,False
en,0.1615687574464502,False
es,0.0741107619226033,False
es,0.61625699891795,True
en,0.4830751178366178,False
en,0.09106037603792239,False
es,0.28190696940505844,False
es,0.20504132117123872,False
es,0.4277947552047589,False
en,0.3895853405019096,False
es,0.4925249534836159,False
en,0.803869297967535,True
en,0.3423194059731276,False
en,0.6868838152344082,True
en,0.646086323985718,False
en,0.4638237335831285,False
es,0.5673033633275989,True
en,0.6425140924722761,False
en,0.5905078249864625,False
es,0.519034844380866,False
es,0.33736501343520553,False
es,0.4055725343335059,False
en,0.28790939783056296,False
es,0.8046078926740889,True
en,0.3826742525328392,False
es,0.5388316234032958,False
en,0.4314517343192902,False
en,0.3189585923576971,False
en,0.653182837523819,False
es,0.27068753540944457,True
en,0.1190766272121401,False
en,0.28275962458243076,False
en,0.46957238805843243,False
es,0.5707281918651169,False
es,0.20220090544514557,False
en,0.49856739936273653,False
es,0.5560106393021292,False
en,0.4076725187308954,False
es,0.8397198479019984,False
es,0.5458148218625621,False
en,0.5060030586935066,False
en,0.9674220382590325,False
en,0.7185414998437993,True
en,0.31284382491384405,False
es,0.07397131259896696,False
es,0.3640704338863094,True
en,0.9241888701795961,False
es,0.5942228994306428,False
es,0.5598856176113651,False
en,0.5011822021869016,False
es,0.7848062071871291,False
es,0.34880163205817427,False
es,0.2996202591436386,False
es,0.9080426056847766,True
es,0.37112576638803035,False
en,0.3586825407085008,False
en,0.4750914027092102,False
es,0.6639827174304376,False
es,0.3953617280468768,False
en,0.8417864690238887,False
en,0.7117559291531688,False
en,0.5075291526240451,False
es,0.2837174012943659,False
en,0.8099387120164544,False
es,0.46039976276575545,False
es,0.7279193613118395,False
en,0.6145237695908897,False
es,0.35829380930955756,False
es,0.8001815712123861,False
en,0.8402189408847016,True
es,0.5661305241253622,False
es,0.6632636222233579,False
en,0.16846826818368474,False
en,0.7184456519030471,True
es,0.6279156830966129,False
en,0.5054213418817858,True
es,0.6519841400718652,True
en,0.4930557497613293,False
es,0.2903832371363165,False
es,0.48559016040963204,False
es,0.10929122839617958,False
en,0.631630318973816,True
en,0.201742320344397,False
en,0.9124061780521293,True
en,0.5886950584169401,False
en,0.42086206543067783,False
es,0.40016308770135195,False
es,0.5005405310560287,True
en,0.5967124364209078,True
en,0.37577174441764316,False
en,0.5185976252043389,False
es,0.21693443294873857,False
en,0.6387595705042401,False
en,0.2797977032559708,False
es,0.26138872910202393,False
en,0.38738208645897393,False
en,0.5310484477627851,False
es,0.7287388486793587,False
es,0.7968093906581802,True
es,0.5304328362285323,False
es,0.5978941993359391,False
es,0.2333431179646865,False
en,0.8728518733912246,True
es,0.5241288382477003,False
en,0.063366301622156,False
es,0.917992136395309,True
en,0.7970314775448231,False
es,0.04105615107922624,False
en,0.3796894328695621,False
en,0.48985228435683603,False
es,0.7184977823704728,True
es,0.6300007694064386,False
en,0.49972251152569386,False
es,0.2883879894810459,False
en,0.45513400762224737,False
en,0.7265548853352263,False
en,0.6560912601089295,True
es,0.7473740547760837,False
en,0.1713185804358502,False
en,0.4077257946512843,False
es,0.6334949236174021,True
es,0.7914603181098396,False
en,0.22841293266820584,False
es,0.14028795104822375,False
en,0.2437736905356432,False
es,0.18572852794033332,False
en,0.46185278283920905,False
es,0.975081289952523,True
es,0.6368348279602019,True
es,0.9529900242144552,True
es,0.3630814235309127,False
es,0.4615826439381885,False
en,0.576451814034726,True
en,0.2410517218298881,False
en,0.45441892581553694,False
en,0.13201278333986446,False
es,0.360817521227916,False
es,0.31784127627127545,False
es,0.6416558542552316,True
es,0.5360061984867764,False
es,0.5120160569926075,False
es,0.3552027519924197,False
es,0.7370300367441878,True
en,0.7057205066537304,True
es,0.8415612077938112,True
es,0.26905090842129253,False
en,0.8490409396371758,False
es,0.4653861700550039,False
en,0.634233913994049,False
en,0.7894053993788495,True
es,0.13562371742779133,False
es,0.5496756689712707,False
es,0.6400696421362938,False
es,0.8828471892594237,True
en,0.9070608378030696,True
es,0.7236262089189629,False
es,0.7793535837982665,False
en,0.5336197036138384,False
en,0.09028418374462245,False
en,0.4079746363186168,False
en,0.5118829310653107,True
en,0.12319774482589005,False
en,0.6105149989871501,True
es,0.4374758675847437,False
en,0.735656800110054,False
en,0.6196861530920821,False
es,0.17437281076319924,False
en,0.2996797418738815,False
es,0.4481988913949242,False
es,0.45773268076754303,False
es,0.9191066686844871,True
en,0.19854726456279695,False
en,0.5264158366944481,False
en,0.061712746839558096,False
es,0.3497404240057677,False
es,0.5428160157237588,False
es,0.05597081791968669,False
en,0.7032891035820373,False
en,0.3438146996505613,False
en,0.9069000316908508,True
es,0.8734290051186633,False
es,0.24222475802105675,False
en,0.778535404321642,True
en,0.204581760140469,False
en,0.8399566933867808,True
en,0.5401395634642441,True
es,0.5300182959988035,False
en,0.20617433062411938,False
es,0.25575319574568733,False
es,0.6593544441369567,True
es,0.5884425359189543,False
en,0.3749703991461761,False
es,0.03976955267041105,False
es,0.738459958728086,False
es,0.5051845485390901,False
es,0.43800466768939217,False
es,0.10398499431680559,False
en,0.613383424025096,True
es,0.6798558650103486,False
en,0.5791957361500983,False
en,0.8433233705883545,True
es,0.4242856272074318,False
en,0.9138197770544887,True
en,0.4322631628192829,False
es,0.5280766274917232,False
en,0.5870986827277687,True
es,0.5524486874564195,False
es,0.18575416505671472,False
es,0.8541506928829895,False
en,0.744117016199506,False
en,0.051331364144327644,False
en,0.7807027233822945,True
es,0.1717659660427648,False
es,0.7854378898714061,True
en,0.8984229929235548,True
es,0.7250963675273133,True
es,0.7851381369287405,False
es,0.6330964446428388,False
en,0.6466048364780966,False
es,0.9079086497502445,False
en,0.49679942551019063,False
es,0.31813426015364443,False
en,0.7758274694007025,False
es,0.8260961444427298,False
en,0.33921642066671326,False
en,0.722686433336511,False
en,0.1376976880550909,False
es,0.6828644286173163,False
es,0.6829596890588752,False
es,0.2979865884738409,False
en,0.3836385151791846,False
en,0.24020784479042495,False
en,0.5925959357685788,False
es,0.2262948689052926,False
es,0.14886146880926426,False
es,0.2787036172881869,False
es,0.1640258440682166,False
es,0.22848337182924758,False
es,0.6060778254074294,True
es,0.5837923022329052,False
en,0.10585086176784043,False
es,0.5951780486689994,False
en,0.36961142164328037,False
en,0.6724007539845237,True
en,0.7503036359451568,False
es,0.3762481397818214,False
es,0.5223086556574228,True
es,0.23275052592969397,False
en,0.8139272457415843,False
es,0.5519591490802145,False
en,0.4747120128741089,False
en,0.9452991045553077,True
es,0.18167039466421459,False
en,0.5620014427109187,False
es,0.48433766040897125,False
en,0.1301767874880008,False
es,0.26829881727940286,False
en,0.7121666717671595,False
es,0.8726006168015772,False
es,0.03666774354780995,False
es,0.7134824035398822,False
es,0.6124825054092653,False
es,0.7686034110978058,False
en,0.04950437137688111,False
es,0.3834231170923577,False
es,0.4423772128607528,True
es,0.7601562858518403,False
es,0.6429131482171295,False
es,0.38244571683229844,False
es,0.6773297997894178,False
en,0.32252209212627414,True
en,0.3752341541899815,False
en,0.5828080494643455,True
es,0.6919777797387612,False
es,0.6359468932635478,False
en,0.45055388469403707,False
en,0.5026499213877824,False
en,0.19979689631017636,False
en,0.912216853685143,False
en,0.5432436956761308,False
es,0.4263892073090255,False
es,0.47463016724992213,False
en,0.6666797536335966,True
en,0.4862243473253369,False
es,0.791311367475372,True
es,0.464435481944106,True
en,0.3968124668085936,False
es,0.5799367287178648,True
en,0.46570796109707746,False
en,0.6282063744822437,False
es,0.1478200897273104,False
en,0.28635633971817337,False
en,0.416123145186819,False
en,0.5441723271084092,False
es,0.2163247606499854,False
es,0.34976371844665843,False
