has_url,lang,UC(X),GT
no,es,0.6642738649366839,False
yes,es,0.6088800661598491,False
yes,es,0.8717716592543931,True
no,es,0.7383266274964684,False
yes,en,0.5685729774295823,False
yes,es,0.9689533431921445,False
no,en,0.44985755013894857,False
yes,es,0.8651246825033821,False
yes,en,0.8223247675431943,True
no,en,0.8381547054717428,False
yes,en,0.4100644247866358,False
no,es,0.6429135914309476,False
no,es,0.9104656802129389,True
no,es,0.7738732780381938,True
yes,en,0.8375950280612735,False
no,en,0.7682388181561584,True
yes,en,0.19617626876269367,True
yes,es,0.8995204688782272,True
yes,es,0.32788311728710207,False
yes,es,0.1960472166746336,False
no,es,0.8897927926329725,True
no,es,0.5888713911219502,False
yes,en,0.8581568258140959,False
no,en,0.34790849356165193,False
no,en,0.8169071910824347,False
no,en,0.9404144260679544,False
yes,es,0.8067460853915853,False
yes,es,0.8512048359106466,True
no,es,0.8356018478349642,False
yes,es,0.8592483440521704,True
no,es,0.8718694786329619,False
no,en,0.05891218484595695,False
no,es,0.5671032552739846,True
no,es,0.8168137458908125,True
yes,en,0.3087504808452653,False
no,es,0.6454241273028308,True
no,en,0.8646602148986781,True
yes,en,0.819835454180936,False
yes,es,0.9176001275691411,False
no,es,0.9529310680566883,False
yes,es,0.38224503712334956,True
yes,en,0.3125658266121417,False
no,es,0.4443038889809791,False
yes,es,0.29197822068944856,False
no,en,0.9683891577150127,False
no,en,0.820790544802148,False
yes,es,0.8153205490217642,False
yes,es,0.3907278535766893,True
yes,en,0.6646695383189678,False
no,es,0.5706852951813478,False
yes,en,0.4916431632829381,True
yes,es,0.7711047800893197,False
no,en,0.8680494849513961,False
no,es,0.7055793747042531,True
no,en,0.6902693521581373,True
no,en,0.5793286252198687,True
no,es,0.3914085032505342,False
no,en,0.4702243154607903,False
no,es,0.7965497204620273,False
no,en,0.9399502338297324,False
yes,en,0.559429364711376,True
yes,es,0.8289573450780912,False
yes,en,0.6917102274245295,False
no,en,0.7739654801720315,True
yes,es,0.8626118113038207,True
yes,en,0.8307610501046465,True
yes,es,0.9390678641057896,True
no,es,0.6106495116326833,True
no,es,0.9456312413929675,False
no,es,0.9028959456960246,True
no,es,0.4119836456824994,False
no,es,0.697299913408221,True
no,en,0.4713952350233272,False
no,es,0.8498098434428782,True
yes,en,0.3961002522237174,False
no,es,0.3540678008967061,False
no,en,0.3304061087838457,True
no,en,0.5858494448388787,False
yes,en,0.6345865042928396,False
yes,en,0.9095363767410479,True
no,es,0.4553732529247012,True
yes,es,0.3037345381897665,True
yes,es,0.33961843588461155,True
yes,es,0.30262407997413643,False
no,es,0.6934201306643776,True
no,en,0.5923172071399431,True
yes,en,0.5145054075228573,False
yes,en,0.4297978350446991,False
yes,es,0.9145142564868954,False
yes,es,0.8987747068360374,True
no,es,0.9353335545011009,False
no,es,0.21555700074450804,True
no,es,0.17037639281396,False
no,en,0.9078906532944837,False
yes,en,0.44898416640745364,False
yes,es,0.4685067888494833,False
yes,es,0.40415005740173643,True
no,es,0.8041786889254636,True
yes,es,0.7929524578412737,False
no,en,0.9548306705501228,False
no,es,0.4338929812429525,False
yes,es,0.7477455851090592,True
yes,es,0.639131361596341,False
yes,en,0.8308957804375523,False
yes,es,0.5960230505506803,False
yes,en,0.8719184980711859,True
yes,es,0.813449258026098,False
no,es,0.8299920648545741,True
yes,en,0.8068638088763225,False
no,en,0.5346507293172206,True
no,en,0.32791623833375627,True
yes,es,0.9815839076960905,True
yes,en,0.4118313035803441,False
yes,es,0.6895355322684878,False
yes,es,0.4325078310096248,True
yes,en,0.9560310469631106,False
no,es,0.6222492105289161,False
yes,en,0.9497747861747573,True
yes,es,0.28240349541731485,False
no,es,0.594561025936523,True
yes,es,0.19900387695754315,True
no,es,0.7528378674642286,True
no,es,0.8607607572032933,True
no,en,0.8928950189000585,False
no,en,0.19574507302525318,False
yes,en,0.4318405294945255,False
yes,en,0.7575776097888219,False
no,es,0.30645435569285034,False
yes,en,0.4983639103472411,False
yes,es,0.6123472231111347,True
no,es,0.4915833250900053,False
no,es,0.8756715147186265,False
no,en,0.8173693289590471,False
no,es,0.5189905422795852,False
no,es,0.7303608794768641,False
no,en,0.8628393296934519,False
yes,en,0.8945743281060838,False
yes,en,0.7878507904770462,True
no,en,0.42596189982971183,False
yes,es,0.8712076220079881,True
yes,es,0.8650021609695054,False
yes,en,0.3398044597638686,True
yes,en,0.9234996303245414,False
no,es,0.7783119157372439,True
yes,en,0.6352545273203068,False
no,es,0.7826696997192601,False
yes,en,0.6473904640809386,False
no,es,0.19057026978739744,True
no,en,0.7075497070157445,True
no,en,0.9460107291150123,False
yes,es,0.27769167518407323,True
yes,en,0.5336888314145624,False
no,es,0.8174564540899358,False
yes,en,0.8772311143759637,False
yes,es,0.4768963605438644,True
yes,en,0.925727972116606,True
yes,en,0.8874976215679445,True
no,es,0.5951328443535716,False
yes,es,0.7299992331920264,False
no,es,0.9954467442582198,False
yes,es,0.43685998032383255,False
no,es,0.24389282970866,False
no,es,0.7518280939486329,False
yes,en,0.3153590793139641,False
no,en,0.6781195452364053,False
no,es,0.4658060518160339,True
yes,es,0.5936993081948154,False
yes,en,0.3359880188515586,False
no,en,0.9578839007421467,False
no,es,0.20565433519835785,True
yes,es,0.7522822875017814,False
no,es,0.9524041828477495,False
yes,en,0.44267765431580625,False
no,es,0.5326341694464793,False
no,es,0.8280709485296551,False
no,es,0.7670676279874988,False
yes,en,0.8240255921899785,True
no,en,0.1929532046316067,False
yes,en,0.9571392397827804,False
no,en,0.46531303788305617,True
yes,es,0.8171632659124026,True
yes,es,0.866393206799365,False
yes,en,0.8047706651055112,False
no,es,0.3123075985216926,True
no,en,0.6461601974919207,False
yes,es,0.3740298493498449,False
yes,en,0.7400525478326034,False
yes,es,0.8653281942870632,False
no,en,0.8363273480980312,True
no,es,0.27382456345219297,False
yes,en,0.8716622784455914,False
no,en,0.4571678764431323,True
no,es,0.582755076116153,False
no,es,0.8986177615835407,False
yes,es,0.42943315441762187,False
no,en,0.6544445299965693,False
no,es,0.815710649208361,False
yes,es,0.9423404580251273,False
yes,es,0.833927544291652,False
no,es,0.37170238596128097,False
yes,es,0.5815099164856268,False
yes,en,0.5370395599427029,False
no,en,0.2436324799294227,True
no,es,0.9958275381131108,True
yes,en,0.826095591480845,True
no,en,0.4357848769145226,False
yes,es,0.7115434698223343,False
yes,en,0.3345594080535312,False
no,es,0.2658467935651073,True
yes,en,0.6990446183312095,False
no,es,0.539158532013712,True
no,en,0.8643092376112044,False
no,es,0.23840743053936916,False
yes,en,0.7275940055828678,True
yes,es,0.466709696963983,True
yes,en,0.8164109102705236,True
yes,en,0.22105195392674803,False
yes,en,0.9153450180669745,True
yes,en,0.5972391717297787,False
no,es,0.729474222031441,True
yes,en,0.7943633953518812,False
no,es,0.8749255675926382,False
no,es,0.6097124239418648,False
no,en,0.9941284455579147,False
no,en,0.946476464927124,False
yes,es,0.3607780444348172,True
yes,es,0.8951930678934357,True
no,en,0.4076531985048255,False
no,es,0.40841454628890106,False
no,es,0.8076339774442923,True
no,en,0.8764775348402059,False
no,es,0.8485817425450114,False
no,en,0.8731319679983498,False
yes,es,0.31454057965280735,False
yes,en,0.7290491654048502,True
yes,en,0.5209972075004378,False
no,es,0.3642823525445102,False
yes,es,0.8494808278414465,False
no,es,0.26155951099909003,False
yes,en,0.8999215871609263,False
yes,es,0.972356410963696,False
yes,en,0.3495028829296638,False
no,es,0.8016089567328045,False
yes,en,0.32256165500237166,False
yes,es,0.6677167326137206,False
yes,es,0.46313915770031194,True
yes,en,0.2768084811928579,False
yes,es,0.8600423159268501,True
no,es,0.4256136906821186,True
no,en,0.8296414115860224,False
yes,en,0.8855198144136911,False
no,en,0.980137161866568,True
yes,en,0.9544688991753721,False
no,en,0.36682168068627446,False
no,es,0.1859923182682647,False
no,en,0.5698625314223847,False
yes,en,0.2451645001811851,True
yes,en,0.28036278681023796,False
no,en,0.7255690400258862,False
yes,en,0.8657506247067276,False
no,es,0.442023874878647,False
no,es,0.6414001088375187,False
no,es,0.8117994924628185,True
yes,es,0.9519125696472606,True
no,es,0.8508252874296852,False
no,es,0.6957027423590295,False
no,en,0.8838592204326592,False
no,es,0.9512113802865438,False
yes,es,0.6043715923970058,False
yes,en,0.2826043561990948,True
no,en,0.4169892987644924,False
no,en,0.26766641309684963,False
yes,es,0.8948505746320271,False
no,es,0.8176685812259183,False
no,en,0.8149193587064959,False
yes,en,0.8577693631258554,False
yes,en,0.9316285194665329,False
no,es,0.7228385221698735,False
no,en,0.6659929197556566,True
no,es,0.8006188346777112,False
no,es,0.8759110352291315,False
no,es,0.6467305455073783,True
no,en,0.7919628505636794,True
yes,es,0.8106690962877943,False
no,es,0.4552748203321586,True
no,en,0.550507507063521,True
no,es,0.9164569861947836,True
no,es,0.6732838203789031,True
yes,es,0.838002740812907,False
no,en,0.09858472535742957,False
yes,en,0.6207860083076109,False
yes,es,0.7058308571735502,False
yes,es,0.8801505156176205,False
yes,en,0.31273104772337196,True
yes,es,0.9119367173824938,False
no,es,0.3600259600228767,False
no,es,0.6689750284103388,True
yes,en,0.8952554526529961,True
yes,en,0.5502901562743043,False
yes,en,0.8619294377625584,True
yes,es,0.3761147296877453,True
yes,en,0.5414197479087953,True
yes,es,0.287103026691558,False
no,en,0.8967266658807852,False
yes,es,0.8948244737401708,True
no,en,0.6430783012788771,True
no,es,0.8451867647354614,False
no,en,0.9020560416731019,True
no,en,0.6673112940952272,False
no,en,0.13510401267882477,False
yes,es,0.6691841074109316,False
yes,en,0.8266791599711277,False
no,en,0.9116854671278535,False
yes,en,0.8631578010527902,False
yes,es,0.6407275767270537,False
yes,en,0.8581888919424929,False
yes,en,0.8928043414185984,False
yes,es,0.5242051074261322,False
no,en,0.7611089747255606,True
no,es,0.7178392689909309,False
yes,es,0.4091112945625403,True
yes,en,0.4565249798596841,False
no,en,0.848124886173507,True
no,en,0.9259719376148191,True
no,en,0.17547654035994142,False
no,en,0.905470909582092,True
yes,en,0.532697095353737,False
yes,es,0.316304628321934,False
yes,es,0.3925866788052024,True
no,en,0.2970410372788308,False
no,es,0.7097597631993904,False
no,en,0.7256023215767902,False
no,en,0.6815573827634643,False
no,es,0.3953629483031144,True
yes,es,0.8354095670643561,True
yes,en,0.5430494445677464,True
no,en,0.7975636278478553,True
yes,en,0.43846159266123375,True
no,es,0.6496967457091914,True
yes,en,0.9007176823489048,True
yes,en,0.12208267088803114,True
yes,es,0.23975238568006557,False
no,en,0.7857506111871673,True
yes,es,0.15351319762754645,True
no,en,0.8969071031790106,False
no,en,0.4486385492859583,True
yes,es,0.6622670999509935,False
no,en,0.4337252540324939,True
yes,en,0.9299429437303952,False
no,en,0.49119349700568926,False
no,en,0.8829674885501922,True
no,en,0.3890918399123098,True
yes,en,0.7056151583227146,False
yes,en,0.7354248591854597,True
yes,es,0.0819374512638901,True
no,en,0.342852977772771,False
no,es,0.6922429162605256,False
yes,en,0.41579021483055856,False
no,es,0.6209038136819628,True
no,es,0.9131202780976858,False
yes,es,0.9226006308651571,False
no,en,0.37338161418173066,False
yes,en,0.8349585517620692,False
no,en,0.29114172608454675,True
no,es,0.35294980658017694,True
yes,en,0.18933180508819805,False
yes,es,0.7841186289673954,True
no,es,0.8779713600628518,False
no,es,0.19569896292683706,False
yes,en,0.8968882367153025,True
yes,es,0.7655590300369506,False
no,es,0.24908554859024004,True
yes,en,0.5343197727494036,False
no,en,0.4357606644153579,False
no,en,0.7646535330247823,True
yes,en,0.8665785418311357,False
yes,es,0.41469302343831516,False
yes,en,0.8324040250191246,False
no,es,0.9626196426820094,True
yes,en,0.6022279629535704,True
no,en,0.9584273335074794,True
yes,en,0.8562108996160974,False
no,en,0.4885185030892878,False
no,en,0.14936525162387243,False
yes,es,0.2637369851326427,True
yes,en,0.8725573256022295,False
no,es,0.6339838737272283,False
no,en,0.8125266965312504,True
no,es,0.8211940872379762,True
no,es,0.8414346201557722,False
yes,es,0.6479590548631199,False
yes,en,0.10885109915468594,False
no,es,0.3942718305150128,True
no,es,0.8076429677558306,False
no,en,0.9270155030804264,False
no,es,0.842724116992932,False
no,en,0.9499566477137106,True
no,es,0.3863171203457516,False
no,en,0.38931285495063145,False
no,es,0.9257511444564798,True
no,es,0.28752520121865444,True
yes,es,0.39979585604692286,False
no,es,0.4342790552547493,False
yes,es,0.6873177945455679,False
no,en,0.7028032304740505,False
yes,en,0.6006288543286386,False
yes,en,0.9232490847110052,False
yes,es,0.9255739665856393,False
no,en,0.521997667886151,False
no,es,0.8769805259610736,True
no,es,0.5142318758971569,True
no,en,0.23384354582147415,False
no,es,0.9543593070026783,False
yes,en,0.4893111020688339,True
yes,en,0.9585330494580703,False
yes,es,0.8597311381102718,False
yes,es,0.6135492405056967,True
yes,es,0.853910287008289,True
no,en,0.3767102830225454,True
no,es,0.7090330620823231,False
yes,en,0.501183508816191,False
yes,en,0.6115904389109642,True
no,es,0.879786827324204,False
no,es,0.4476725459586318,False
yes,en,0.15168041429796086,True
no,en,0.31187534897221225,False
yes,es,0.844482770761449,True
no,es,0.8447035059964907,False
yes,en,0.9486316456926444,True
yes,es,0.28523214359099874,True
no,en,0.598469234082851,True
no,en,0.5111574287232922,True
yes,en,0.926093657009389,False
no,es,0.7569538020863995,False
no,en,0.6836584847011806,True
no,es,0.7365684303559664,False
yes,en,0.7555261513553483,True
yes,es,0.40911175702468383,False
no,es,0.27175878118404556,True
yes,en,0.47265548865405016,True
no,en,0.4647466690823475,True
no,es,0.8095105453505166,True
no,es,0.7395822828901645,True
no,en,0.9655616832827475,False
yes,en,0.973164314416919,True
yes,es,0.5823536182651919,True
no,en,0.7782269079379949,False
no,en,0.43907635961684394,True
yes,en,0.40430457923988455,True
yes,en,0.3125308678567323,False
yes,en,0.38924657871529006,False
no,en,0.8269118094280407,False
yes,en,0.4779356202341012,False
no,en,0.5752910540310942,False
no,en,0.49211069165647314,False
yes,es,0.5091175129592896,False
yes,es,0.6584650896059377,False
no,en,0.603224380101186,False
yes,es,0.38484929128327733,False
yes,es,0.7141671478868515,True
no,en,0.8996459379746898,True
no,en,0.6906245137416701,False
yes,es,0.8825512977552978,False
yes,es,0.7138181297882792,True
no,en,0.9570848428275115,False
yes,es,0.4430365819212258,True
no,es,0.5406662467414797,False
yes,en,0.9327422273766068,True
no,en,0.599633938655335,True
no,en,0.5241442051802291,False
no,en,0.8407320830977132,True
yes,es,0.5642246642502331,True
yes,en,0.23264098431772517,False
yes,es,0.762655094346751,False
yes,en,0.3972752621926384,False
no,en,0.7636728422064284,True
no,en,0.8216214883635848,False
yes,en,0.9485147044159635,False
yes,es,0.8620541469972732,True
yes,en,0.4314020524106127,True
no,en,0.8664972886356608,False
yes,es,0.564193349563058,False
no,es,0.8332902254585888,False
yes,en,0.8900970178090593,True
yes,en,0.9252948952935821,False
no,en,0.5892355371013411,False
yes,en,0.9849173607011563,False
no,es,0.6927593598565686,False
yes,en,0.8393281250629726,False
yes,en,0.9741041863579917,False
yes,es,0.7332584338307077,True
no,en,0.39055578319864925,True
no,en,0.35741139196332483,False
yes,es,0.3267279251862902,True
